Nombre de Publicación,Estado,Ciudad,Colonia,Avenida,Tipo de propiedad,Tipo de Operación,Condición del Inmueble,Precio,Precio por m2,Moneda,Número de recámaras,Número de baños completos,Número de m2,Unidad de medida,Link de la publicación,Foto de publicación,Real State Agency?,Latitud,Longitud,ID
Departamento En Colonia Del Valle De 3 Recamaras.,Distrito Federal,Benito Juárez,Del Valle Centro,,Departamento,Venta,Nuevo,5192822,51928.22,MXN,2,2,100.0,m²,https://departamento.mercadolibre.com.mx/MLM-875386754-departamento-en-colonia-del-valle-de-3-recamaras-_JM,http://http2.mlstatic.com/D_627379-MLM44902415342_022021-I.jpg,True,19.379715,-99.16772,MLM875386754
Town House De 3 Recámaras En Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Centro,,Casa,Venta,Nuevo,8863068,51830.80701754386,MXN,3,3,171.0,m²,https://casa.mercadolibre.com.mx/MLM-875381132-town-house-de-3-recamaras-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_697643-MLM44902409843_022021-I.jpg,True,19.379715,-99.16772,MLM875381132
Adolfo Prieto Del Valle Dv 48927,Distrito Federal,Benito Juárez,Colonia Del Valle,Adolfo Prieto DEL Valle DV 48927,Departamento,Venta,Nuevo,10099120,51790.35897435898,MXN,2,2,195.0,m²,https://departamento.mercadolibre.com.mx/MLM-885115993-adolfo-prieto-del-valle-dv-48927-_JM,http://mlm-s2-p.mlstatic.com/629098-MLM45093153554_032021-I.jpg,True,19.391073,-99.16574,MLM885115993
Venta  Departamento,Distrito Federal,Benito Juárez,Colonia Del Valle,Coyoacan,Departamento,Venta,Usado,4503000,51758.620689655174,MXN,2,2,87.0,m²,https://departamento.mercadolibre.com.mx/MLM-793837062-venta-departamento-_JM,http://mlm-s1-p.mlstatic.com/704197-MLM42654261388_072020-I.jpg,True,19.38173,-99.164986,MLM793837062
Permitase Vivir En El Corazon De La Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Centro,,Departamento,Venta,Nuevo,4650000,51666.666666666664,MXN,2,2,90.0,m²,https://departamento.mercadolibre.com.mx/MLM-837473654-permitase-vivir-en-el-corazon-de-la-colonia-del-valle-_JM,http://http2.mlstatic.com/D_668809-MLM44034518625_112020-I.jpg,True,19.379715,-99.16772,MLM837473654
Departamento En Venta Excelente Ubicacion (t),Distrito Federal,Benito Juárez,Colonia Del Valle,Tejocotes 730,Departamento,Venta,Nuevo,9300000,51666.666666666664,MXN,3,2,180.0,m²,https://departamento.mercadolibre.com.mx/MLM-875482807-departamento-en-venta-excelente-ubicacion-t-_JM,http://http2.mlstatic.com/D_729279-MLM42483428512_072020-I.jpg,True,19.375366,-99.176926,MLM875482807
"Bonito Depto. Ubicado En Una De Las Mejores Calles, Dev-4335",Distrito Federal,Benito Juárez,Colonia Del Valle,MANUEL LOPEZ COTILLA 1103,Departamento,Venta,Usado,4700000,51648.35164835165,MXN,2,2,91.0,m²,https://departamento.mercadolibre.com.mx/MLM-875348091-bonito-depto-ubicado-en-una-de-las-mejores-calles-dev-4335-_JM,http://http2.mlstatic.com/D_915480-MLM43853250142_102020-I.jpg,True,19.380144,-99.1667,MLM875348091
Venta Departamentos En Del Valle Centro Apa_832 Ag,Distrito Federal,Benito Juárez,Colonia Del Valle,Pedro Romero de Terreros 0,Departamento,Venta,Usado,6750000,51526.71755725191,MXN,3,3,131.0,m²,https://departamento.mercadolibre.com.mx/MLM-815118825-venta-departamentos-en-del-valle-centro-apa832-ag-_JM,http://http2.mlstatic.com/D_977676-MLM32251501920_092019-I.jpg,True,19.39467,-99.16436,MLM815118825
Departamento Muy Bien Iluminado En Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Norte,Gabriel Mancera,Departamento,Venta,Usado,5150000,51500.0,MXN,3,2,100.0,m²,https://departamento.mercadolibre.com.mx/MLM-834674064-departamento-muy-bien-iluminado-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_673076-MLM44136276376_112020-I.jpg,True,19.382338,-99.165245,MLM834674064
Departamento Muy Bien Iluminado En Colonia Del Valle,Distrito Federal,Cuauhtémoc,Condesa,Gabriel Mancera,Departamento,Venta,Usado,5150000,51500.0,MXN,3,2,100.0,m²,https://departamento.mercadolibre.com.mx/MLM-834968006-departamento-muy-bien-iluminado-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_954198-MLM44136259429_112020-I.jpg,True,19.382338,-99.165245,MLM834968006
Departamento Muy Bien Iluminado En Colonia Del Valle,Distrito Federal,Benito Juárez,Narvarte Poniente,Gabriel Mancera,Departamento,Venta,Usado,5150000,51500.0,MXN,3,2,100.0,m²,https://departamento.mercadolibre.com.mx/MLM-895781851-departamento-muy-bien-iluminado-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_951498-MLM45308367565_032021-I.jpg,True,19.397429,-99.16153,MLM895781851
Departamento Muy Bien Iluminado En Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Sur,Gabriel Mancera,Departamento,Venta,Usado,5150000,51500.0,MXN,3,2,100.0,m²,https://departamento.mercadolibre.com.mx/MLM-895782207-departamento-muy-bien-iluminado-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_910646-MLM45308394366_032021-I.jpg,True,19.372728,-99.1676,MLM895782207
Departamento Muy Bien Iluminado En Colonia Del Valle,Distrito Federal,Benito Juárez,Narvarte Oriente,Gabriel Mancera,Departamento,Venta,Usado,5150000,51500.0,MXN,3,2,100.0,m²,https://departamento.mercadolibre.com.mx/MLM-895779028-departamento-muy-bien-iluminado-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_792868-MLM45308385449_032021-I.jpg,True,19.397429,-99.16153,MLM895779028
Departamento Muy Bien Iluminado En Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Centro,Gabriel Mancera,Departamento,Venta,Usado,5150000,51500.0,MXN,3,2,100.0,m²,https://departamento.mercadolibre.com.mx/MLM-895779005-departamento-muy-bien-iluminado-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_747964-MLM45308384035_032021-I.jpg,True,19.384386,-99.164734,MLM895779005
Departamento Muy Bien Iluminado En Colonia Del Valle,Distrito Federal,Benito Juárez,Ampliación Napoles,Gabriel Mancera,Departamento,Venta,Usado,5150000,51500.0,MXN,3,2,100.0,m²,https://departamento.mercadolibre.com.mx/MLM-834963975-departamento-muy-bien-iluminado-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_808557-MLM44136264749_112020-I.jpg,True,19.382338,-99.165245,MLM834963975
Departamento Muy Bien Iluminado En Colonia Del Valle,Distrito Federal,Miguel Hidalgo,Escandón II Sección,Gabriel Mancera,Departamento,Venta,Usado,5150000,51500.0,MXN,3,2,100.0,m²,https://departamento.mercadolibre.com.mx/MLM-834967942-departamento-muy-bien-iluminado-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_631804-MLM44136259524_112020-I.jpg,True,19.382338,-99.165245,MLM834967942
Departamento Muy Bien Iluminado En Colonia Del Valle,Distrito Federal,Cuauhtémoc,Hipodromo Condesa,Gabriel Mancera,Departamento,Venta,Usado,5150000,51500.0,MXN,3,2,100.0,m²,https://departamento.mercadolibre.com.mx/MLM-834968177-departamento-muy-bien-iluminado-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_644512-MLM44136254873_112020-I.jpg,True,19.382338,-99.165245,MLM834968177
Departamento Muy Bien Iluminado En Colonia Del Valle,Distrito Federal,Cuauhtémoc,Hipódromo,Gabriel Mancera,Departamento,Venta,Usado,5150000,51500.0,MXN,3,2,100.0,m²,https://departamento.mercadolibre.com.mx/MLM-834961594-departamento-muy-bien-iluminado-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_953359-MLM44136254701_112020-I.jpg,True,19.382338,-99.165245,MLM834961594
Departamento Muy Bien Iluminado En Colonia Del Valle,Distrito Federal,Benito Juárez,Vértiz Narvarte,Gabriel Mancera,Departamento,Venta,Usado,5150000,51500.0,MXN,3,2,100.0,m²,https://departamento.mercadolibre.com.mx/MLM-834964341-departamento-muy-bien-iluminado-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_937683-MLM44136262996_112020-I.jpg,True,19.397429,-99.16153,MLM834964341
"Departamento En Venta En Del Valle, Benito Juárez, Rah-mx-21-367",Distrito Federal,Benito Juárez,Colonia Del Valle,,Departamento,Venta,not specified,9671800,51445.744680851065,MXN,3,3,188.0,m²,https://departamento.mercadolibre.com.mx/MLM-875492526-departamento-en-venta-en-del-valle-benito-juarez-rah-mx-21-367-_JM,http://http2.mlstatic.com/D_617730-MLM44906339986_022021-I.jpg,True,19.38173,-99.164986,MLM875492526
Hermosa Casa En La Del Valle,Distrito Federal,Benito Juárez,Colonia Del Valle,santa monica SN,Casa,Venta,not specified,18000000,51428.57142857143,MXN,4,5,350.0,m²,https://casa.mercadolibre.com.mx/MLM-874745438-hermosa-casa-en-la-del-valle-_JM,http://http2.mlstatic.com/D_751705-MLM44177228137_112020-I.jpg,False,19.389479,-99.173164,MLM874745438
Depto En Venta Super Ubicado. Col Del Valle Centro. 2do Piso. Estac Independiente,Distrito Federal,Benito Juárez,Colonia Del Valle,Depto en Venta Super Bien Ubicado. Col del Valle Centro. Impecable,Departamento,Venta,Usado,3850000,51333.333333333336,MXN,2,2,75.0,m²,https://departamento.mercadolibre.com.mx/MLM-895032704-depto-en-venta-super-ubicado-col-del-valle-centro-2do-piso-estac-independiente-_JM,http://http2.mlstatic.com/D_824915-MLM45294072610_032021-I.jpg,True,19.401808,-99.16662,MLM895032704
Hermosos Departamentos Y Penthouse En Venta Colonia Del Vall,Distrito Federal,Benito Juárez,Del Valle Norte,,Departamento,Venta,Nuevo,5850000,51315.78947368421,MXN,2,2,114.0,m²,https://departamento.mercadolibre.com.mx/MLM-844630930-hermosos-departamentos-y-penthouse-en-venta-colonia-del-vall-_JM,http://http2.mlstatic.com/D_621029-MLM44197561058_112020-I.jpg,True,19.38173,-99.164986,MLM844630930
Adolfo Prieto Del Valle  Centro Dv 1498,Distrito Federal,Benito Juárez,Colonia Del Valle,Adolfo Prieto del Valle Centro DV 1498,Departamento,Venta,Nuevo,9645099,51303.71808510638,MXN,3,2,188.0,m²,https://departamento.mercadolibre.com.mx/MLM-885118735-adolfo-prieto-del-valle-centro-dv-1498-_JM,http://http2.mlstatic.com/D_797058-MLM45093141619_032021-I.jpg,True,19.383741,-99.16964,MLM885118735
Departamento En Venta En City Towers Coyoacán Ii,Distrito Federal,Benito Juárez,Colonia Del Valle,Av Popocatépetl,Departamento,Venta,not specified,4000000,51282.05128205128,MXN,2,2,78.0,m²,https://departamento.mercadolibre.com.mx/MLM-898849284-departamento-en-venta-en-city-towers-coyoacan-ii-_JM,http://http2.mlstatic.com/D_710459-MLM45379705645_032021-I.jpg,True,19.361996,-99.155685,MLM898849284
Departamento Tipo Loft En El Corazón De La Del Valle,Distrito Federal,Benito Juárez,Colonia Del Valle,Felix Cuevas 335,Departamento,Venta,not specified,2300000,51111.11111111111,MXN,1,1,45.0,m²,https://departamento.mercadolibre.com.mx/MLM-898845068-departamento-tipo-loft-en-el-corazon-de-la-del-valle-_JM,http://http2.mlstatic.com/D_810058-MLM45379639978_032021-I.jpg,True,19.372478,-99.17453,MLM898845068
"Departamento En Venta En Eugenia, Colonia Del Valle",Distrito Federal,Benito Juárez,Del Valle Centro,,Departamento,Venta,Usado,7580000,50872.48322147651,MXN,3,3,149.0,m²,https://departamento.mercadolibre.com.mx/MLM-836442066-departamento-en-venta-en-eugenia-colonia-del-valle-_JM,http://mlm-s1-p.mlstatic.com/710697-MLM44008912048_112020-I.jpg,True,19.379715,-99.16772,MLM836442066
Departamento  En Venta Colonia Del Valle Nuevo,Distrito Federal,Benito Juárez,Del Valle Centro,Avenida Coyoacán,Departamento,Venta,Nuevo,3300000,50769.230769230766,MXN,2,2,65.0,m²,https://departamento.mercadolibre.com.mx/MLM-899838886-departamento-en-venta-colonia-del-valle-nuevo-_JM,http://http2.mlstatic.com/D_709849-MLM45397995819_032021-I.jpg,True,19.384277,-99.16784,MLM899838886
Preventa Departamentos En Colonia Del Valle Aniceto Ortega 6,Distrito Federal,Benito Juárez,Del Valle Centro,Aniceto Ortega 604,Departamento,Venta,Usado,7900000,50738.59987154785,MXN,3,2,155.7,m²,https://departamento.mercadolibre.com.mx/MLM-841239363-preventa-departamentos-en-colonia-del-valle-aniceto-ortega-6-_JM,http://http2.mlstatic.com/D_948613-MLM41878503666_052020-I.jpg,True,19.383947,-99.16391,MLM841239363
Departamento En Venta En Colonia Del Valle,Distrito Federal,Benito Juárez,Colonia Del Valle,Coyoacan 1523,Departamento,Venta,Usado,4260000,50714.28571428572,MXN,3,2,84.0,m²,https://departamento.mercadolibre.com.mx/MLM-695640175-departamento-en-venta-en-colonia-del-valle-_JM,http://mlm-s2-p.mlstatic.com/610039-MLM32242993121_092019-I.jpg,True,19.368803,-99.171814,MLM695640175
Departamento De Lujo En Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Centro,,Departamento,Venta,Nuevo,8662000,50654.97076023392,MXN,3,3,171.0,m²,https://departamento.mercadolibre.com.mx/MLM-862275651-departamento-de-lujo-en-colonia-del-valle-_JM,http://mlm-s2-p.mlstatic.com/841057-MLM44573358136_012021-I.jpg,True,19.379715,-99.16772,MLM862275651
Fermus Departamento En Venta Colonia  Letran Valle Cdmx,Distrito Federal,Benito Juárez,Letran Valle,MIGUEL LAURENT 859,Departamento,Venta,Usado,3292143,50648.35384615385,MXN,2,1,65.0,m²,https://departamento.mercadolibre.com.mx/MLM-887601423-fermus-departamento-en-venta-colonia-letran-valle-cdmx-_JM,http://http2.mlstatic.com/D_979464-MLM45143804838_032021-I.jpg,True,19.374235,-99.16086,MLM887601423
Lujoso Penthouse Con Roof Garden En Preventa En La Del Valle,Distrito Federal,Benito Juárez,Colonia Del Valle,González de Cossio,Departamento,Venta,Usado,15929590,50570.12698412698,MXN,4,3,315.0,m²,https://departamento.mercadolibre.com.mx/MLM-835454412-lujoso-penthouse-con-roof-garden-en-preventa-en-la-del-valle-_JM,http://http2.mlstatic.com/D_805935-MLM43989299830_112020-I.jpg,True,19.38651,-99.17081,MLM835454412
Penthouse Nuevos En 3 Niveles Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Norte,JUAN SANCHEZ AZCONA,Departamento,Venta,Nuevo,10922413,50566.726851851854,MXN,3,3,216.0,m²,https://departamento.mercadolibre.com.mx/MLM-881551513-penthouse-nuevos-en-3-niveles-colonia-del-valle-_JM,http://http2.mlstatic.com/D_633621-MLM45036452419_022021-I.jpg,True,19.375124,-99.16467,MLM881551513
"Departamento En Venta En Colonia Del Valle, Cdmx",Distrito Federal,Benito Juárez,Del Valle Sur,Adolfo Prieto 1740,Departamento,Venta,Usado,5100000,50495.0495049505,MXN,2,2,101.0,m²,https://departamento.mercadolibre.com.mx/MLM-850458187-departamento-en-venta-en-colonia-del-valle-cdmx-_JM,http://mlm-s2-p.mlstatic.com/797062-MLM44330928372_122020-I.jpg,True,19.366377,-99.1738,MLM850458187
Departamento Amores Colonia Del Valle Los Últimos,Distrito Federal,Benito Juárez,Del Valle Centro,Amores,Departamento,Venta,Nuevo,4896000,50474.22680412371,MXN,2,2,97.0,m²,https://departamento.mercadolibre.com.mx/MLM-890785343-departamento-amores-colonia-del-valle-los-ultimos-_JM,http://http2.mlstatic.com/D_634902-MLM45207561182_032021-I.jpg,True,19.383799,-99.166435,MLM890785343
Hermosa Casa En La Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Centro,Colonia del valle 110,Departamento,Venta,Usado,5600000,50450.45045045045,MXN,2,2,111.0,m²,https://departamento.mercadolibre.com.mx/MLM-872843246-hermosa-casa-en-la-colonia-del-valle-_JM,http://mlm-s1-p.mlstatic.com/872372-MLM44824737576_022021-I.jpg,False,19.386642,-99.173485,MLM872843246
Townhouse Matías Romero Colonia Del Valle Centro,Distrito Federal,Benito Juárez,Del Valle Norte,Matías Romero,Departamento,Venta,Nuevo,7304840,50378.206896551725,MXN,3,2,145.0,m²,https://departamento.mercadolibre.com.mx/MLM-885971706-townhouse-matias-romero-colonia-del-valle-centro-_JM,http://http2.mlstatic.com/D_800363-MLM45105347629_032021-I.jpg,True,19.380278,-99.16575,MLM885971706
Estrena Exclusivo Penthouse  Con Balcón Y Roof Privado,Distrito Federal,Benito Juárez,Colonia Del Valle,Juan Sanchez Azcona 1348,Departamento,Venta,Nuevo,10922413,50356.90640848317,MXN,4,4,216.9,m²,https://departamento.mercadolibre.com.mx/MLM-863415003-estrena-exclusivo-penthouse-con-balcon-y-roof-privado-_JM,http://http2.mlstatic.com/D_784882-MLM44597821060_012021-I.jpg,True,19.37823,-99.1638,MLM863415003
Departamento  Penthouse Del  Valle  Nuevo,Distrito Federal,Benito Juárez,Colonia Del Valle,AMORES 1055,Departamento,Venta,Nuevo,7300000,50344.8275862069,MXN,2,2,145.0,m²,https://departamento.mercadolibre.com.mx/MLM-865914135-departamento-penthouse-del-valle-nuevo-_JM,http://http2.mlstatic.com/D_621475-MLM44232936109_122020-I.jpg,True,19.38113,-99.167175,MLM865914135
Casa Town House Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Centro,,Casa,Venta,Nuevo,9346486,50249.92473118279,MXN,3,3,186.0,m²,https://casa.mercadolibre.com.mx/MLM-875386693-casa-town-house-colonia-del-valle-_JM,http://http2.mlstatic.com/D_619037-MLM44902411817_022021-I.jpg,True,19.379715,-99.16772,MLM875386693
De Valle Para Remodelar O Demoler H5,Distrito Federal,Benito Juárez,Colonia Del Valle,AMORES 00,Casa,Venta,Usado,12500000,50000.0,MXN,3,3,250.0,m²,https://casa.mercadolibre.com.mx/MLM-839666366-de-valle-para-remodelar-o-demoler-h5-_JM,http://mlm-s1-p.mlstatic.com/666020-MLM44081439617_112020-I.jpg,True,19.395824,-99.16375,MLM839666366
Departamento 2 Recamaras,Distrito Federal,Benito Juárez,Colonia Del Valle,BArtolache 000,Departamento,Venta,not specified,4800000,50000.0,MXN,2,2,96.0,m²,https://departamento.mercadolibre.com.mx/MLM-887213944-departamento-2-recamaras-_JM,http://http2.mlstatic.com/D_686293-MLM45134068482_032021-I.jpg,False,19.369596,-99.17461,MLM887213944
"Departamento En Venta Cercano A Av. Insurgentes, Río Churubusco, Av. Coyoacán",Distrito Federal,Benito Juárez,Colonia Del Valle,,Departamento,Venta,Usado,6200000,50000.0,MXN,3,2,124.0,m²,https://departamento.mercadolibre.com.mx/MLM-876781742-departamento-en-venta-cercano-a-av-insurgentes-rio-churubusco-av-coyoacan-_JM,http://http2.mlstatic.com/D_765647-MLM44947247635_022021-I.jpg,True,19.38173,-99.164986,MLM876781742
Venta Depto 100m2 José María Rico Col. Del Valle,Distrito Federal,Benito Juárez,Colonia Del Valle,José María Rico SN,Departamento,Venta,not specified,5000000,50000.0,MXN,2,2,100.0,m²,https://departamento.mercadolibre.com.mx/MLM-877502823-venta-depto-100m2-jose-maria-rico-col-del-valle-_JM,http://http2.mlstatic.com/D_644919-MLM44270498797_122020-I.jpg,False,19.368032,-99.17526,MLM877502823
Departamento Venta,Distrito Federal,Benito Juárez,Colonia Del Valle,San Francisco 328,Departamento,Venta,Usado,15990000,49968.75,MXN,3,2,320.0,m²,https://departamento.mercadolibre.com.mx/MLM-880386974-departamento-venta-_JM,http://http2.mlstatic.com/D_891534-MLM43270535460_082020-I.jpg,True,19.394855,-99.17011,MLM880386974
Departamento - Del Valle,Distrito Federal,Benito Juárez,Colonia Del Valle,Lindo PH con Roof Garden Para Estrenar.,Departamento,Venta,Nuevo,6421350,49777.90697674418,MXN,2,2,129.0,m²,https://departamento.mercadolibre.com.mx/MLM-883327406-departamento-del-valle-_JM,http://http2.mlstatic.com/D_652607-MLM45061669953_032021-I.jpg,True,19.39713,-99.16469,MLM883327406
Casa En Venta En Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Centro,PATRICIO SANZ 920,Casa,Venta,Usado,9000000,49450.54945054945,MXN,4,2,182.0,m²,https://casa.mercadolibre.com.mx/MLM-867783799-casa-en-venta-en-colonia-del-valle-_JM,http://mlm-s2-p.mlstatic.com/606961-MLM44705047843_012021-I.jpg,True,19.386272,-99.171425,MLM867783799
Departamento Venta En Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Centro,San Borja,Departamento,Venta,Nuevo,7950000,49378.88198757764,MXN,2,2,161.0,m²,https://departamento.mercadolibre.com.mx/MLM-874416233-departamento-venta-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_837991-MLM44867077451_022021-I.jpg,True,19.384563,-99.16548,MLM874416233
"Departamento De 3 Recámaras Y 1 Estudio En Colonia Del Valle, Cerca Del Wtc",Distrito Federal,Benito Juárez,Del Valle Centro,Cerrada de San Borja,Departamento,Venta,not specified,7500000,49342.10526315789,MXN,4,3,152.0,m²,https://departamento.mercadolibre.com.mx/MLM-898078279-departamento-de-3-recamaras-y-1-estudio-en-colonia-del-valle-cerca-del-wtc-_JM,http://http2.mlstatic.com/D_655174-MLM45360777948_032021-I.jpg,True,19.386486,-99.16827,MLM898078279
